Topology_ID,Edges,Cost,Final_r(t),Efficiency
4,2000,0.40404040404040403,0.7436622017528985,0.7523509293247134
2,2000,0.40404040404040403,0.8134055092908213,0.8229090968860795
3,2000,0.40404040404040403,0.8921425075090561,0.9025660347297627
6,2000,0.40404040404040403,0.8638954041880854,0.8739889006705478
7,2000,0.40404040404040403,0.8198889770263839,0.8294683155267468
1,2000,0.40404040404040403,0.7887891938667329,0.7980051717676465
5,2000,0.40404040404040403,0.8550799966905823,0.8650704965786234
0,2000,0.40404040404040403,0.7510743560207331,0.7598496849943694
8,2000,0.40404040404040403,0.8357444562348456,0.8455090454297284
9,2000,0.40404040404040403,0.8624370405479985,0.8725134979442475
10,2000,0.40404040404040403,0.8957824572376336,0.9062485125463514
11,2000,0.40404040404040403,0.8067621399204401,0.8161881083675392
12,2000,0.40404040404040403,0.852423380823259,0.8623828416031141
13,2000,0.40404040404040403,0.8438976886001203,0.8537575377324916
14,2000,0.40404040404040403,0.8656968023548405,0.8758113458367098
15,2000,0.40404040404040403,0.9013101746339985,0.9118408141456484
17,2000,0.40404040404040403,0.8646479411274682,0.8747502300272925
16,2000,0.40404040404040403,0.8819677542214488,0.892272402656575
18,2000,0.40404040404040403,0.8419669614227501,0.8518042525140913
19,2000,0.40404040404040403,0.7966412802608897,0.8059489995994995
20,2000,0.40404040404040403,0.6332853999312654,0.640684517840231
22,2000,0.40404040404040403,0.8751222791622784,0.8853469471066002
23,2000,0.40404040404040403,0.7842544555159606,0.7934174508852269
21,2000,0.40404040404040403,0.8995481297013345,0.9100581820050382
24,2000,0.40404040404040403,0.8779111357010448,0.8881683878141535
28,2000,0.40404040404040403,0.8545025421837715,0.8644862952654228
26,2000,0.40404040404040403,0.8394349474294667,0.8492426552237897
25,2000,0.40404040404040403,0.8655866666268948,0.8756999233157367
27,2000,0.40404040404040403,0.676185321174779,0.684085668980408
29,2000,0.40404040404040403,0.859771342561369,0.8698166547366561
30,2000,0.40404040404040403,0.8596630683495531,0.8697071154812125
31,2000,0.40404040404040403,0.8582313664292166,0.8682586859822515
32,2000,0.40404040404040403,0.7316780730409279,0.7402267816238545
34,2000,0.40404040404040403,0.8872751388250723,0.8976417971604341
37,2000,0.40404040404040403,0.8327919196892726,0.8425220123269418
35,2000,0.40404040404040403,0.88570249013748,0.8960507741141875
33,2000,0.40404040404040403,0.870450910453772,0.8806209995180594
38,2000,0.40404040404040403,0.7790454965137353,0.7881476319581642
36,2000,0.40404040404040403,0.8918904885026183,0.9023110712083493
39,2000,0.40404040404040403,0.8606555287977575,0.8707111715415644
42,2000,0.40404040404040403,0.829801145718724,0.8394962950445001
40,2000,0.40404040404040403,0.8255860256925731,0.8352319268119682
41,2000,0.40404040404040403,0.833413725441791,0.8431510830725896
43,2000,0.40404040404040403,0.8619498786534636,0.8720206441952993
44,2000,0.40404040404040403,0.808225677241899,0.8176687452229631
45,2000,0.40404040404040403,0.8909023753236767,0.9013114132094588
46,2000,0.40404040404040403,0.8586203146939276,0.8686521786025903
47,2000,0.40404040404040403,0.8248998937587229,0.8345377783170537
50,2000,0.40404040404040403,0.9019292130764893,0.9124670852488428
48,2000,0.40404040404040403,0.8168125726561444,0.82635596736454
49,2000,0.40404040404040403,0.8524684705506917,0.8624284581454865
51,2000,0.40404040404040403,0.8785610218573443,0.8888258670466527
52,2000,0.40404040404040403,0.8421249852033235,0.8519641225974296
54,2000,0.40404040404040403,0.8075976891957984,0.8170334199516572
53,2000,0.40404040404040403,0.8693740708492739,0.8795315784404946
55,2000,0.40404040404040403,0.8416159468847211,0.8514491368267939
56,2000,0.40404040404040403,0.86854071212697,0.8786884830032002
58,2000,0.40404040404040403,0.8435364500233613,0.8533920785518422
57,2000,0.40404040404040403,0.8112564288334447,0.8207349072130132
59,2000,0.40404040404040403,0.7992524484582032,0.8085906759079651
62,2000,0.40404040404040403,0.7519370215214943,0.7607224296217879
60,2000,0.40404040404040403,0.8693991331798393,0.8795569335918624
61,2000,0.40404040404040403,0.8675836847506568,0.8777202740041934
63,2000,0.40404040404040403,0.8944434469962298,0.9048938577082799
67,2000,0.40404040404040403,0.843764835860151,0.8536231327806955
66,2000,0.40404040404040403,0.8601865051942712,0.8702366680060527
65,2000,0.40404040404040403,0.8645393118341135,0.8746403315416431
64,2000,0.40404040404040403,0.7445443377651271,0.7532433719512535
68,2000,0.40404040404040403,0.6809702349394804,0.6889264882517468
69,2000,0.40404040404040403,0.8381594445245965,0.8479522497230482
70,2000,0.40404040404040403,0.8015286575536422,0.8108934795522196
71,2000,0.40404040404040403,0.8742091197835212,0.8844231186457613
72,2000,0.40404040404040403,0.8497903215890882,0.8597190184894395
74,2000,0.40404040404040403,0.8502020716207634,0.8601355792857933
75,2000,0.40404040404040403,0.7546533546414507,0.7634704995685159
73,2000,0.40404040404040403,0.7982589780685245,0.8075855981062837
76,2000,0.40404040404040403,0.8706044611459143,0.8807763442507341
77,2000,0.40404040404040403,0.7826505132028735,0.7917947685880898
78,2000,0.40404040404040403,0.851492864446101,0.8614414533498769
79,2000,0.40404040404040403,0.8811039302219361,0.8913984859948508
80,2000,0.40404040404040403,0.8734719055975568,0.8836772910689202
81,2000,0.40404040404040403,0.8424486523686417,0.8522915713934625
82,2000,0.40404040404040403,0.8705705264772603,0.8807420130995234
83,2000,0.40404040404040403,0.8817749954700789,0.8920773917693915
84,2000,0.40404040404040403,0.8742553655109485,0.8844699046944877
85,2000,0.40404040404040403,0.8576512411945033,0.8676717827371593
86,2000,0.40404040404040403,0.8635008335530985,0.8735897199898343
87,2000,0.40404040404040403,0.8608184032303321,0.8708759489504765
88,2000,0.40404040404040403,0.841651319574528,0.8514849228005683
90,2000,0.40404040404040403,0.43611781865992993,0.44121328930052245
89,2000,0.40404040404040403,0.8307873544833123,0.8404940263784274
93,2000,0.40404040404040403,0.8674323799651867,0.877567201418695
91,2000,0.40404040404040403,0.7965911174324636,0.8058982506835335
92,2000,0.40404040404040403,0.867713943355441,0.8778520545117019
94,2000,0.40404040404040403,0.7289314101678641,0.7374480275602213
95,2000,0.40404040404040403,0.8769533114528695,0.8871993726328711
96,2000,0.40404040404040403,0.8587450603660566,0.8687783817659811
97,2000,0.40404040404040403,0.8368319135910903,0.8466092083136874
98,2000,0.40404040404040403,0.7878203551720275,0.7970250134503228
99,2000,0.40404040404040403,0.6987911782156584,0.7069556461189509
